FLIGHT LOG
t, z, x, theta, rpm1, rpm2, v_z, v_x, omega, pred_theta, del_rpm
5727.000, 21543.719, 0.000, 0.000, 9185.317, 9185.317, 15.00, 0.00, 0.00, 0.000, 0.000
5728.000, 21562.823, 0.000, 0.000, 9183.164, 9183.164, 15.00, 0.00, 0.00, 0.000, 0.000
5729.000, 21581.924, 0.000, 0.000, 9181.010, 9181.010, 15.00, 0.00, 0.00, 0.000, 0.000
5730.000, 21601.024, 0.000, 0.000, 9178.854, 9178.854, 15.00, 0.00, 0.00, 0.000, 0.000
5731.000, 21620.121, 0.000, 0.000, 9176.696, 9176.696, 15.00, 0.00, 0.00, 0.000, 0.000
5732.000, 21639.216, 0.000, 0.000, 9174.536, 9174.536, 15.00, 0.00, 0.00, 0.000, 0.000
5733.000, 21658.309, 0.000, 0.000, 9172.374, 9172.374, 15.00, 0.00, 0.00, 0.000, 0.000
5734.000, 21677.400, 0.000, 0.000, 9170.210, 9170.210, 15.00, 0.00, 0.00, 0.000, 0.000
5735.000, 21696.489, 0.000, 0.000, 9168.044, 9168.044, 15.00, 0.00, 0.00, 0.000, 0.000
5736.000, 21715.576, 0.000, 0.000, 9165.877, 9165.877, 15.00, 0.00, 0.00, 0.000, 0.000
5737.000, 21734.661, 0.000, 0.000, 9163.707, 9163.707, 15.00, 0.00, 0.00, 0.000, 0.000
5738.000, 21753.743, 0.000, 0.000, 9161.535, 9161.535, 15.00, 0.00, 0.00, 0.000, 0.000
5739.000, 21772.823, 0.000, 0.000, 9159.362, 9159.362, 15.00, 0.00, 0.00, 0.000, 0.000
5740.000, 21791.902, 0.000, 0.000, 9157.187, 9157.187, 15.00, 0.00, 0.00, 0.000, 0.000
5741.000, 21810.978, 0.000, 0.000, 9155.010, 9155.010, 15.00, 0.00, 0.00, 0.000, 0.000
5742.000, 21830.052, 0.000, 0.000, 9152.831, 9152.831, 15.00, 0.00, 0.00, 0.000, 0.000
5743.000, 21849.123, 0.000, 0.000, 9150.650, 9150.650, 15.00, 0.00, 0.00, 0.000, 0.000
5744.000, 21868.193, 0.000, 0.000, 9148.467, 9148.467, 15.00, 0.00, 0.00, 0.000, 0.000
5745.000, 21887.261, 0.000, 0.000, 9146.282, 9146.282, 15.00, 0.00, 0.00, 0.000, 0.000
5746.000, 21906.326, 0.000, 0.000, 9144.095, 9144.095, 15.00, 0.00, 0.00, 0.000, 0.000
5747.000, 21925.389, 0.000, 0.000, 9141.906, 9141.906, 15.00, 0.00, 0.00, 0.000, 0.000
5748.000, 21944.450, 0.000, 0.000, 9139.716, 9139.716, 15.00, 0.00, 0.00, 0.000, 0.000
5749.000, 21963.509, 0.000, 0.000, 9137.523, 9137.523, 15.00, 0.00, 0.00, 0.000, 0.000
5750.000, 21982.566, 0.000, 0.000, 9135.329, 9135.329, 15.00, 0.00, 0.00, 0.000, 0.000
5751.000, 22001.620, 0.000, 0.000, 9133.133, 9133.133, 15.00, 0.00, 0.00, 0.000, 0.000
5752.000, 22020.673, 0.000, 0.000, 9130.935, 9130.935, 15.00, 0.00, 0.00, 0.000, 0.000
5753.000, 22039.723, 0.000, 0.000, 9128.735, 9128.735, 15.00, 0.00, 0.00, 0.000, 0.000
5754.000, 22058.771, 0.000, 0.000, 9126.533, 9126.533, 15.00, 0.00, 0.00, 0.000, 0.000
5755.000, 22077.817, 0.000, 0.000, 9124.329, 9124.329, 15.00, 0.00, 0.00, 0.000, 0.000
5756.000, 22096.861, 0.000, 0.000, 9122.123, 9122.123, 15.00, 0.00, 0.00, 0.000, 0.000
5757.000, 22115.903, 0.000, 0.000, 9119.915, 9119.915, 15.00, 0.00, 0.00, 0.000, 0.000
5758.000, 22134.942, 0.000, 0.000, 9117.706, 9117.706, 15.00, 0.00, 0.00, 0.000, 0.000
5759.000, 22153.979, 0.000, 0.000, 9115.494, 9115.494, 15.00, 0.00, 0.00, 0.000, 0.000
5760.000, 22173.015, 0.000, 0.000, 9113.281, 9113.281, 15.00, 0.00, 0.00, 0.000, 0.000
5761.000, 22192.048, 0.000, 0.000, 9111.066, 9111.066, 15.00, 0.00, 0.00, 0.000, 0.000
5762.000, 22211.078, 0.000, 0.000, 9108.848, 9108.848, 15.00, 0.00, 0.00, 0.000, 0.000
5763.000, 22230.107, 0.000, 0.000, 9106.629, 9106.629, 15.00, 0.00, 0.00, 0.000, 0.000
5764.000, 22249.133, 0.000, 0.000, 9104.408, 9104.408, 15.00, 0.00, 0.00, 0.000, 0.000
5765.000, 22268.158, 0.000, 0.000, 9102.185, 9102.185, 15.00, 0.00, 0.00, 0.000, 0.000
5766.000, 22287.180, 0.000, 0.000, 9099.960, 9099.960, 15.00, 0.00, 0.00, 0.000, 0.000
5767.000, 22306.200, 0.000, 0.000, 9097.734, 9097.734, 15.00, 0.00, 0.00, 0.000, 0.000
5768.000, 22325.217, 0.000, 0.000, 9095.505, 9095.505, 15.00, 0.00, 0.00, 0.000, 0.000
5769.000, 22344.233, 0.000, 0.000, 9093.275, 9093.275, 15.00, 0.00, 0.00, 0.000, 0.000
5770.000, 22363.246, 0.000, 0.000, 9091.042, 9091.042, 15.00, 0.00, 0.00, 0.000, 0.000
5771.000, 22382.257, 0.000, 0.000, 9088.808, 9088.808, 15.00, 0.00, 0.00, 0.000, 0.000
5772.000, 22401.266, 0.000, 0.000, 9086.572, 9086.572, 15.00, 0.00, 0.00, 0.000, 0.000
5773.000, 22420.273, 0.000, 0.000, 9084.334, 9084.334, 15.00, 0.00, 0.00, 0.000, 0.000
5774.000, 22439.277, 0.000, 0.000, 9082.093, 9082.093, 15.00, 0.00, 0.00, 0.000, 0.000
5775.000, 22458.280, 0.000, 0.000, 9079.852, 9079.852, 15.00, 0.00, 0.00, 0.000, 0.000
5776.000, 22477.280, 0.000, 0.000, 9077.608, 9077.608, 15.00, 0.00, 0.00, 0.000, 0.000
5777.000, 22496.278, 0.000, 0.000, 9075.362, 9075.362, 15.00, 0.00, 0.00, 0.000, 0.000
5778.000, 22515.273, 0.000, 0.000, 9073.114, 9073.114, 15.00, 0.00, 0.00, 0.000, 0.000
5779.000, 22534.267, 0.000, 0.000, 9070.865, 9070.865, 15.00, 0.00, 0.00, 0.000, 0.000
5780.000, 22553.258, 0.000, 0.000, 9068.613, 9068.613, 15.00, 0.00, 0.00, 0.000, 0.000
5781.000, 22572.247, 0.000, 0.000, 9066.360, 9066.360, 15.00, 0.00, 0.00, 0.000, 0.000
5782.000, 22591.234, 0.000, 0.000, 9064.105, 9064.105, 15.00, 0.00, 0.00, 0.000, 0.000
5783.000, 22610.219, 0.000, 0.000, 9061.848, 9061.848, 15.00, 0.00, 0.00, 0.000, 0.000
5784.000, 22629.201, 0.000, 0.000, 9059.589, 9059.589, 15.00, 0.00, 0.00, 0.000, 0.000
5785.000, 22648.182, 0.000, 0.000, 9057.328, 9057.328, 15.00, 0.00, 0.00, 0.000, 0.000
5786.000, 22667.160, 0.000, 0.000, 9055.065, 9055.065, 15.00, 0.00, 0.00, 0.000, 0.000
5787.000, 22686.135, 0.000, 0.000, 9052.800, 9052.800, 15.00, 0.00, 0.00, 0.000, 0.000
5788.000, 22705.109, 0.000, 0.000, 9050.534, 9050.534, 15.00, 0.00, 0.00, 0.000, 0.000
5789.000, 22724.080, 0.000, 0.000, 9048.265, 9048.265, 15.00, 0.00, 0.00, 0.000, 0.000
5790.000, 22743.050, 0.000, 0.000, 9045.995, 9045.995, 15.00, 0.00, 0.00, 0.000, 0.000
5791.000, 22762.016, 0.000, 0.000, 9043.722, 9043.722, 15.00, 0.00, 0.00, 0.000, 0.000
5792.000, 22780.981, 0.000, 0.000, 9041.448, 9041.448, 15.00, 0.00, 0.00, 0.000, 0.000
5793.000, 22799.943, 0.000, 0.000, 9039.172, 9039.172, 15.00, 0.00, 0.00, 0.000, 0.000
5794.000, 22818.904, 0.000, 0.000, 9036.894, 9036.894, 15.00, 0.00, 0.00, 0.000, 0.000
5795.000, 22837.862, 0.000, 0.000, 9034.614, 9034.614, 15.00, 0.00, 0.00, 0.000, 0.000
5796.000, 22856.817, 0.000, 0.000, 9032.332, 9032.332, 15.00, 0.00, 0.00, 0.000, 0.000
5797.000, 22875.771, 0.000, 0.000, 9030.049, 9030.049, 15.00, 0.00, 0.00, 0.000, 0.000
5798.000, 22894.722, 0.000, 0.000, 9027.763, 9027.763, 15.00, 0.00, 0.00, 0.000, 0.000
5799.000, 22913.671, 0.000, 0.000, 9025.476, 9025.476, 15.00, 0.00, 0.00, 0.000, 0.000
5800.000, 22932.618, 0.000, 0.000, 9023.186, 9023.186, 15.00, 0.00, 0.00, 0.000, 0.000
5801.000, 22951.562, 0.000, 0.000, 9020.895, 9020.895, 15.00, 0.00, 0.00, 0.000, 0.000
5802.000, 22970.505, 0.000, 0.000, 9018.602, 9018.602, 15.00, 0.00, 0.00, 0.000, 0.000
5803.000, 22989.445, 0.000, 0.000, 9016.307, 9016.307, 15.00, 0.00, 0.00, 0.000, 0.000
5804.000, 23008.382, 0.000, 0.000, 9014.010, 9014.010, 15.00, 0.00, 0.00, 0.000, 0.000
5805.000, 23027.318, 0.000, 0.000, 9011.711, 9011.711, 15.00, 0.00, 0.00, 0.000, 0.000
5806.000, 23046.251, 0.000, 0.000, 9009.410, 9009.410, 15.00, 0.00, 0.00, 0.000, 0.000
5807.000, 23065.182, 0.000, 0.000, 9007.108, 9007.108, 15.00, 0.00, 0.00, 0.000, 0.000
5808.000, 23084.111, 0.000, 0.000, 9004.803, 9004.803, 15.00, 0.00, 0.00, 0.000, 0.000
5809.000, 23103.037, 0.000, 0.000, 9002.497, 9002.497, 15.00, 0.00, 0.00, 0.000, 0.000
5810.000, 23121.961, 0.000, 0.000, 9000.189, 9000.189, 15.00, 0.00, 0.00, 0.000, 0.000
5811.000, 23140.883, 0.000, 0.000, 8997.878, 8997.878, 15.00, 0.00, 0.00, 0.000, 0.000
5812.000, 23159.803, 0.000, 0.000, 8995.566, 8995.566, 15.00, 0.00, 0.00, 0.000, 0.000
5813.000, 23178.720, 0.000, 0.000, 8993.252, 8993.252, 15.00, 0.00, 0.00, 0.000, 0.000
5814.000, 23197.635, 0.000, 0.000, 8990.936, 8990.936, 15.00, 0.00, 0.00, 0.000, 0.000
5815.000, 23216.548, 0.000, 0.000, 8988.619, 8988.619, 15.00, 0.00, 0.00, 0.000, 0.000
5816.000, 23235.459, 0.000, 0.000, 8986.299, 8986.299, 15.00, 0.00, 0.00, 0.000, 0.000
5817.000, 23254.367, 0.000, 0.000, 8983.977, 8983.977, 15.00, 0.00, 0.00, 0.000, 0.000
5818.000, 23273.273, 0.000, 0.000, 8981.654, 8981.654, 15.00, 0.00, 0.00, 0.000, 0.000
5819.000, 23292.177, 0.000, 0.000, 8979.329, 8979.329, 15.00, 0.00, 0.00, 0.000, 0.000
5820.000, 23311.078, 0.000, 0.000, 8977.001, 8977.001, 15.00, 0.00, 0.00, 0.000, 0.000
5821.000, 23329.977, 0.000, 0.000, 8974.672, 8974.672, 15.00, 0.00, 0.00, 0.000, 0.000
5822.000, 23348.874, 0.000, 0.000, 8972.341, 8972.341, 15.00, 0.00, 0.00, 0.000, 0.000
5823.000, 23367.769, 0.000, 0.000, 8970.008, 8970.008, 15.00, 0.00, 0.00, 0.000, 0.000
5824.000, 23386.661, 0.000, 0.000, 8967.674, 8967.674, 15.00, 0.00, 0.00, 0.000, 0.000
5825.000, 23405.551, 0.000, 0.000, 8965.337, 8965.337, 15.00, 0.00, 0.00, 0.000, 0.000
5826.000, 23424.439, 0.000, 0.000, 8962.998, 8962.998, 15.00, 0.00, 0.00, 0.000, 0.000
5827.000, 23443.324, 0.000, 0.000, 8960.658, 8960.658, 15.00, 0.00, 0.00, 0.000, 0.000
5828.000, 23462.207, 0.000, 0.000, 8958.316, 8958.316, 15.00, 0.00, 0.00, 0.000, 0.000
5829.000, 23481.088, 0.000, 0.000, 8955.971, 8955.971, 15.00, 0.00, 0.00, 0.000, 0.000
5830.000, 23499.967, 0.000, 0.000, 8953.625, 8953.625, 15.00, 0.00, 0.00, 0.000, 0.000
5831.000, 23518.843, 0.000, 0.000, 8951.277, 8951.277, 15.00, 0.00, 0.00, 0.000, 0.000
5832.000, 23537.717, 0.000, 0.000, 8948.927, 8948.927, 15.00, 0.00, 0.00, 0.000, 0.000
5833.000, 23556.588, 0.000, 0.000, 8946.576, 8946.576, 15.00, 0.00, 0.00, 0.000, 0.000
5834.000, 23575.458, 0.000, 0.000, 8944.222, 8944.222, 15.00, 0.00, 0.00, 0.000, 0.000
5835.000, 23594.325, 0.000, 0.000, 8941.866, 8941.866, 15.00, 0.00, 0.00, 0.000, 0.000
5836.000, 23613.189, 0.000, 0.000, 8939.509, 8939.509, 15.00, 0.00, 0.00, 0.000, 0.000
5837.000, 23632.052, 0.000, 0.000, 8937.150, 8937.150, 15.00, 0.00, 0.00, 0.000, 0.000
5838.000, 23650.912, 0.000, 0.000, 8934.789, 8934.789, 15.00, 0.00, 0.00, 0.000, 0.000
5839.000, 23669.769, 0.000, 0.000, 8932.425, 8932.425, 15.00, 0.00, 0.00, 0.000, 0.000
5840.000, 23688.625, 0.000, 0.000, 8930.060, 8930.060, 15.00, 0.00, 0.00, 0.000, 0.000
5841.000, 23707.478, 0.000, 0.000, 8927.694, 8927.694, 15.00, 0.00, 0.00, 0.000, 0.000
5842.000, 23726.329, 0.000, 0.000, 8925.325, 8925.325, 15.00, 0.00, 0.00, 0.000, 0.000
5843.000, 23745.177, 0.000, 0.000, 8922.954, 8922.954, 15.00, 0.00, 0.00, 0.000, 0.000
5844.000, 23764.023, 0.000, 0.000, 8920.582, 8920.582, 15.00, 0.00, 0.00, 0.000, 0.000
5845.000, 23782.867, 0.000, 0.000, 8918.207, 8918.207, 15.00, 0.00, 0.00, 0.000, 0.000
5846.000, 23801.708, 0.000, 0.000, 8915.831, 8915.831, 15.00, 0.00, 0.00, 0.000, 0.000
5847.000, 23820.547, 0.000, 0.000, 8913.453, 8913.453, 15.00, 0.00, 0.00, 0.000, 0.000
5848.000, 23839.384, 0.000, 0.000, 8911.073, 8911.073, 15.00, 0.00, 0.00, 0.000, 0.000
5849.000, 23858.219, 0.000, 0.000, 8908.691, 8908.691, 15.00, 0.00, 0.00, 0.000, 0.000
5850.000, 23877.051, 0.000, 0.000, 8906.307, 8906.307, 15.00, 0.00, 0.00, 0.000, 0.000
5851.000, 23895.880, 0.000, 0.000, 8903.921, 8903.921, 15.00, 0.00, 0.00, 0.000, 0.000
5852.000, 23914.708, 0.000, 0.000, 8901.534, 8901.534, 15.00, 0.00, 0.00, 0.000, 0.000
5853.000, 23933.533, 0.000, 0.000, 8899.144, 8899.144, 15.00, 0.00, 0.00, 0.000, 0.000
5854.000, 23952.356, 0.000, 0.000, 8896.753, 8896.753, 15.00, 0.00, 0.00, 0.000, 0.000
5855.000, 23971.176, 0.000, 0.000, 8894.360, 8894.360, 15.00, 0.00, 0.00, 0.000, 0.000
5856.000, 23989.994, 0.000, 0.000, 8891.965, 8891.965, 15.00, 0.00, 0.00, 0.000, 0.000
5857.000, 24008.810, 0.000, 0.000, 8889.568, 8889.568, 15.00, 0.00, 0.00, 0.000, 0.000
5858.000, 24027.623, 0.000, 0.000, 8887.169, 8887.169, 15.00, 0.00, 0.00, 0.000, 0.000
5859.000, 24046.434, 0.000, 0.000, 8884.768, 8884.768, 15.00, 0.00, 0.00, 0.000, 0.000
5860.000, 24065.242, 0.000, 0.000, 8882.365, 8882.365, 15.00, 0.00, 0.00, 0.000, 0.000
5861.000, 24084.049, 0.000, 0.000, 8879.961, 8879.961, 15.00, 0.00, 0.00, 0.000, 0.000
5862.000, 24102.853, 0.000, 0.000, 8877.554, 8877.554, 15.00, 0.00, 0.00, 0.000, 0.000
5863.000, 24121.654, 0.000, 0.000, 8875.146, 8875.146, 15.00, 0.00, 0.00, 0.000, 0.000
5864.000, 24140.453, 0.000, 0.000, 8872.736, 8872.736, 15.00, 0.00, 0.00, 0.000, 0.000
5865.000, 24159.250, 0.000, 0.000, 8870.324, 8870.324, 15.00, 0.00, 0.00, 0.000, 0.000
5866.000, 24178.044, 0.000, 0.000, 8867.910, 8867.910, 15.00, 0.00, 0.00, 0.000, 0.000
5867.000, 24196.836, 0.000, 0.000, 8865.494, 8865.494, 15.00, 0.00, 0.00, 0.000, 0.000
5868.000, 24215.626, 0.000, 0.000, 8863.076, 8863.076, 15.00, 0.00, 0.00, 0.000, 0.000
5869.000, 24234.413, 0.000, 0.000, 8860.657, 8860.657, 15.00, 0.00, 0.00, 0.000, 0.000
5870.000, 24253.198, 0.000, 0.000, 8858.235, 8858.235, 15.00, 0.00, 0.00, 0.000, 0.000
5871.000, 24271.981, 0.000, 0.000, 8855.812, 8855.812, 15.00, 0.00, 0.00, 0.000, 0.000
5872.000, 24290.761, 0.000, 0.000, 8853.387, 8853.387, 15.00, 0.00, 0.00, 0.000, 0.000
5873.000, 24309.539, 0.000, 0.000, 8850.960, 8850.960, 15.00, 0.00, 0.00, 0.000, 0.000
5874.000, 24328.314, 0.000, 0.000, 8848.531, 8848.531, 15.00, 0.00, 0.00, 0.000, 0.000
5875.000, 24347.087, 0.000, 0.000, 8846.100, 8846.100, 15.00, 0.00, 0.00, 0.000, 0.000
5876.000, 24365.858, 0.000, 0.000, 8843.667, 8843.667, 15.00, 0.00, 0.00, 0.000, 0.000
5877.000, 24384.626, 0.000, 0.000, 8841.233, 8841.233, 15.00, 0.00, 0.00, 0.000, 0.000
5878.000, 24403.392, 0.000, 0.000, 8838.796, 8838.796, 15.00, 0.00, 0.00, 0.000, 0.000
5879.000, 24422.156, 0.000, 0.000, 8836.358, 8836.358, 15.00, 0.00, 0.00, 0.000, 0.000
5880.000, 24440.917, 0.000, 0.000, 8833.918, 8833.918, 15.00, 0.00, 0.00, 0.000, 0.000
5881.000, 24459.675, 0.000, 0.000, 8831.476, 8831.476, 15.00, 0.00, 0.00, 0.000, 0.000
5882.000, 24478.432, 0.000, 0.000, 8829.032, 8829.032, 15.00, 0.00, 0.00, 0.000, 0.000
5883.000, 24497.185, 0.000, 0.000, 8826.586, 8826.586, 15.00, 0.00, 0.00, 0.000, 0.000
5884.000, 24515.937, 0.000, 0.000, 8824.138, 8824.138, 15.00, 0.00, 0.00, 0.000, 0.000
5885.000, 24534.686, 0.000, 0.000, 8821.689, 8821.689, 15.00, 0.00, 0.00, 0.000, 0.000
5886.000, 24553.433, 0.000, 0.000, 8819.237, 8819.237, 15.00, 0.00, 0.00, 0.000, 0.000
5887.000, 24572.177, 0.000, 0.000, 8816.784, 8816.784, 15.00, 0.00, 0.00, 0.000, 0.000
5888.000, 24590.919, 0.000, 0.000, 8814.329, 8814.329, 15.00, 0.00, 0.00, 0.000, 0.000
5889.000, 24609.658, 0.000, 0.000, 8811.871, 8811.871, 15.00, 0.00, 0.00, 0.000, 0.000
5890.000, 24628.395, 0.000, 0.000, 8809.412, 8809.412, 15.00, 0.00, 0.00, 0.000, 0.000
5891.000, 24647.130, 0.000, 0.000, 8806.952, 8806.952, 15.00, 0.00, 0.00, 0.000, 0.000
5892.000, 24665.862, 0.000, 0.000, 8804.489, 8804.489, 15.00, 0.00, 0.00, 0.000, 0.000
5893.000, 24684.592, 0.000, 0.000, 8802.024, 8802.024, 15.00, 0.00, 0.00, 0.000, 0.000
5894.000, 24703.319, 0.000, 0.000, 8799.558, 8799.558, 15.00, 0.00, 0.00, 0.000, 0.000
5895.000, 24722.044, 0.000, 0.000, 8797.090, 8797.090, 15.00, 0.00, 0.00, 0.000, 0.000
5896.000, 24740.767, 0.000, 0.000, 8794.619, 8794.619, 15.00, 0.00, 0.00, 0.000, 0.000
5897.000, 24759.487, 0.000, 0.000, 8792.147, 8792.147, 15.00, 0.00, 0.00, 0.000, 0.000
5898.000, 24778.205, 0.000, 0.000, 8789.673, 8789.673, 15.00, 0.00, 0.00, 0.000, 0.000
5899.000, 24796.920, 0.000, 0.000, 8787.197, 8787.197, 15.00, 0.00, 0.00, 0.000, 0.000
5900.000, 24815.633, 0.000, 0.000, 8784.720, 8784.720, 15.00, 0.00, 0.00, 0.000, 0.000
5901.000, 24834.343, 0.000, 0.000, 8782.240, 8782.240, 15.00, 0.00, 0.00, 0.000, 0.000
5902.000, 24853.051, 0.000, 0.000, 8779.759, 8779.759, 15.00, 0.00, 0.00, 0.000, 0.000
5903.000, 24871.756, 0.000, 0.000, 8777.275, 8777.275, 15.00, 0.00, 0.00, 0.000, 0.000
5904.000, 24890.459, 0.000, 0.000, 8774.790, 8774.790, 15.00, 0.00, 0.00, 0.000, 0.000
5905.000, 24909.160, 0.000, 0.000, 8772.303, 8772.303, 15.00, 0.00, 0.00, 0.000, 0.000
5906.000, 24927.858, 0.000, 0.000, 8769.814, 8769.814, 15.00, 0.00, 0.00, 0.000, 0.000
5907.000, 24946.554, 0.000, 0.000, 8767.324, 8767.324, 15.00, 0.00, 0.00, 0.000, 0.000
5908.000, 24965.247, 0.000, 0.000, 8764.831, 8764.831, 15.00, 0.00, 0.00, 0.000, 0.000
5909.000, 24983.938, 0.000, 0.000, 8762.336, 8762.336, 15.00, 0.00, 0.00, 0.000, 0.000
5910.000, 25002.627, 0.000, 0.000, 8759.840, 8759.840, 15.00, 0.00, 0.00, 0.000, 0.000
5911.000, 25021.313, 0.000, 0.000, 8757.342, 8757.342, 15.00, 0.00, 0.00, 0.000, 0.000
5912.000, 25039.996, 0.000, 0.000, 8754.842, 8754.842, 15.00, 0.00, 0.00, 0.000, 0.000
5913.000, 25058.677, 0.000, 0.000, 8752.340, 8752.340, 15.00, 0.00, 0.00, 0.000, 0.000
5914.000, 25077.356, 0.000, 0.000, 8749.836, 8749.836, 15.00, 0.00, 0.00, 0.000, 0.000
5915.000, 25096.032, 0.000, 0.000, 8747.330, 8747.330, 15.00, 0.00, 0.00, 0.000, 0.000
5916.000, 25114.705, 0.000, 0.000, 8744.822, 8744.822, 15.00, 0.00, 0.00, 0.000, 0.000
5917.000, 25133.377, 0.000, 0.000, 8742.313, 8742.313, 15.00, 0.00, 0.00, 0.000, 0.000
5918.000, 25152.045, 0.000, 0.000, 8739.802, 8739.802, 15.00, 0.00, 0.00, 0.000, 0.000
5919.000, 25170.712, 0.000, 0.000, 8737.288, 8737.288, 15.00, 0.00, 0.00, 0.000, 0.000
5920.000, 25189.376, 0.000, 0.000, 8734.773, 8734.773, 15.00, 0.00, 0.00, 0.000, 0.000
5921.000, 25208.037, 0.000, 0.000, 8732.256, 8732.256, 15.00, 0.00, 0.00, 0.000, 0.000
5922.000, 25226.696, 0.000, 0.000, 8729.738, 8729.738, 15.00, 0.00, 0.00, 0.000, 0.000
5923.000, 25245.352, 0.000, 0.000, 8727.217, 8727.217, 15.00, 0.00, 0.00, 0.000, 0.000
5924.000, 25264.006, 0.000, 0.000, 8724.694, 8724.694, 15.00, 0.00, 0.00, 0.000, 0.000
5925.000, 25282.658, 0.000, 0.000, 8722.170, 8722.170, 15.00, 0.00, 0.00, 0.000, 0.000
5926.000, 25301.306, 0.000, 0.000, 8719.644, 8719.644, 15.00, 0.00, 0.00, 0.000, 0.000
5927.000, 25319.953, 0.000, 0.000, 8717.116, 8717.116, 15.00, 0.00, 0.00, 0.000, 0.000
5928.000, 25338.597, 0.000, 0.000, 8714.586, 8714.586, 15.00, 0.00, 0.00, 0.000, 0.000
5929.000, 25357.239, 0.000, 0.000, 8712.054, 8712.054, 15.00, 0.00, 0.00, 0.000, 0.000
5930.000, 25375.878, 0.000, 0.000, 8709.520, 8709.520, 15.00, 0.00, 0.00, 0.000, 0.000
5931.000, 25394.514, 0.000, 0.000, 8706.984, 8706.984, 15.00, 0.00, 0.00, 0.000, 0.000
5932.000, 25413.148, 0.000, 0.000, 8704.447, 8704.447, 15.00, 0.00, 0.00, 0.000, 0.000
5933.000, 25431.780, 0.000, 0.000, 8701.908, 8701.908, 15.00, 0.00, 0.00, 0.000, 0.000
5934.000, 25450.409, 0.000, 0.000, 8699.366, 8699.366, 15.00, 0.00, 0.00, 0.000, 0.000
5935.000, 25469.035, 0.000, 0.000, 8696.823, 8696.823, 15.00, 0.00, 0.00, 0.000, 0.000
5936.000, 25487.659, 0.000, 0.000, 8694.278, 8694.278, 15.00, 0.00, 0.00, 0.000, 0.000
5937.000, 25506.281, 0.000, 0.000, 8691.732, 8691.732, 15.00, 0.00, 0.00, 0.000, 0.000
5938.000, 25524.900, 0.000, 0.000, 8689.183, 8689.183, 15.00, 0.00, 0.00, 0.000, 0.000
5939.000, 25543.517, 0.000, 0.000, 8686.633, 8686.633, 15.00, 0.00, 0.00, 0.000, 0.000
5940.000, 25562.131, 0.000, 0.000, 8684.080, 8684.080, 15.00, 0.00, 0.00, 0.000, 0.000
5941.000, 25580.742, 0.000, 0.000, 8681.526, 8681.526, 15.00, 0.00, 0.00, 0.000, 0.000
5942.000, 25599.351, 0.000, 0.000, 8678.970, 8678.970, 15.00, 0.00, 0.00, 0.000, 0.000
5943.000, 25617.958, 0.000, 0.000, 8676.412, 8676.412, 15.00, 0.00, 0.00, 0.000, 0.000
5944.000, 25636.562, 0.000, 0.000, 8673.852, 8673.852, 15.00, 0.00, 0.00, 0.000, 0.000
5945.000, 25655.164, 0.000, 0.000, 8671.291, 8671.291, 15.00, 0.00, 0.00, 0.000, 0.000
5946.000, 25673.763, 0.000, 0.000, 8668.727, 8668.727, 15.00, 0.00, 0.00, 0.000, 0.000
5947.000, 25692.359, 0.000, 0.000, 8666.162, 8666.162, 15.00, 0.00, 0.00, 0.000, 0.000
5948.000, 25710.953, 0.000, 0.000, 8663.594, 8663.594, 15.00, 0.00, 0.00, 0.000, 0.000
5949.000, 25729.545, 0.000, 0.000, 8661.025, 8661.025, 15.00, 0.00, 0.00, 0.000, 0.000
5950.000, 25748.134, 0.000, 0.000, 8658.454, 8658.454, 15.00, 0.00, 0.00, 0.000, 0.000
5951.000, 25766.720, 0.000, 0.000, 8655.882, 8655.882, 15.00, 0.00, 0.00, 0.000, 0.000
5952.000, 25785.304, 0.000, 0.000, 8653.307, 8653.307, 15.00, 0.00, 0.00, 0.000, 0.000
5953.000, 25803.885, 0.000, 0.000, 8650.730, 8650.730, 15.00, 0.00, 0.00, 0.000, 0.000
5954.000, 25822.464, 0.000, 0.000, 8648.152, 8648.152, 15.00, 0.00, 0.00, 0.000, 0.000
5955.000, 25841.040, 0.000, 0.000, 8645.572, 8645.572, 15.00, 0.00, 0.00, 0.000, 0.000
5956.000, 25859.614, 0.000, 0.000, 8642.990, 8642.990, 15.00, 0.00, 0.00, 0.000, 0.000
5957.000, 25878.185, 0.000, 0.000, 8640.406, 8640.406, 15.00, 0.00, 0.00, 0.000, 0.000
5958.000, 25896.754, 0.000, 0.000, 8637.820, 8637.820, 15.00, 0.00, 0.00, 0.000, 0.000
5959.000, 25915.320, 0.000, 0.000, 8635.232, 8635.232, 15.00, 0.00, 0.00, 0.000, 0.000
5960.000, 25933.884, 0.000, 0.000, 8632.643, 8632.643, 15.00, 0.00, 0.00, 0.000, 0.000
5961.000, 25952.445, 0.000, 0.000, 8630.051, 8630.051, 15.00, 0.00, 0.00, 0.000, 0.000
5962.000, 25971.003, 0.000, 0.000, 8627.458, 8627.458, 15.00, 0.00, 0.00, 0.000, 0.000
5963.000, 25989.559, 0.000, 0.000, 8624.863, 8624.863, 15.00, 0.00, 0.00, 0.000, 0.000
5964.000, 26008.113, 0.000, 0.000, 8622.266, 8622.266, 15.00, 0.00, 0.00, 0.000, 0.000
5965.000, 26026.664, 0.000, 0.000, 8619.667, 8619.667, 15.00, 0.00, 0.00, 0.000, 0.000
5966.000, 26045.212, 0.000, 0.000, 8617.066, 8617.066, 15.00, 0.00, 0.00, 0.000, 0.000
